730514,TANDEMHIS,LLC*Limited Liability Co,TANDEMHIS,541512,Computer Systems Design Services,NULL,NULL,07/01/2010 12:00:00 AM,"SEATTLE, WA 98107-3636",2012,98107
730515,OWEN LAW GROUP PLLC,PLLC*Prof Limited Liability Co,OWEN LAW GROUP PLLC,541110,Offices of Lawyers,NULL,NULL,08/01/2010 12:00:00 AM,"SEATTLE, WA 98154-1003",2012,98154
730516,MONKEY JUMP MEDIA LLC,LLC*Limited Liability Co,MONKEY JUMP MEDIA,541613,Marketing Consulting Services,NULL,NULL,08/24/2010 12:00:00 AM,"SEATTLE, WA 98122-5811",2012,98122
730518,JAMBAM INVENTIONS INC,Corporation,JAMBAM INVENTIONS INC,339999,All Other Miscellaneous Manufacturing,NULL,NULL,09/01/2009 12:00:00 AM,"SEATTLE, WA 98121-1191",2012,98121
730519,ERICKSON KIRSTEN,Sole Proprietor,KIRSTEN ERICKSON MSW LICSW,621330,Offices of Mental Health Practitioners (except Physicians),NULL,NULL,08/14/2010 12:00:00 AM,"SEATTLE, WA 98116-2432",2012,98116
730523,UNION BAY PROJECT MANAGEMENT LLC,LLC*Limited Liability Co,UNION BAY PROJECT MANAGEMENT,541310,Architectural Services,NULL,NULL,07/28/2010 12:00:00 AM,"SEATTLE, WA 98105-5431",2012,98105
730538,THE SIMON LAW  PLLC,PLLC*Prof Limited Liability Co,THE SIMON LAW  PLLC,541110,Offices of Lawyers,NULL,NULL,07/01/2010 12:00:00 AM,"SEATTLE, WA 98101-1346",2012,98101
730539,DIRKS COURTNEY R,Sole Proprietor,COURTNEY RIAN DESIGNS,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores),NULL,NULL,09/15/2010 12:00:00 AM,"SEATTLE, WA 98101-1076",2012,98101
730552,CAPE GREIG LLC,LLC*Limited Liability Co,CAPE GREIG LLC,487210,"Scenic and Sightseeing Transportation, Water",NULL,NULL,03/11/2010 12:00:00 AM,"SEATTLE, WA 98108-2613",2012,98108
730558,CORONETZ KATHRYN S,Sole Proprietor,KATHY CORONETZ CONSULTING,541612,Human Resources Consulting Services,NULL,NULL,09/08/2010 12:00:00 AM,"SEATTLE, WA 98115-5965",2012,98115
730559,BOTANICAL COLORS LLC,LLC*Limited Liability Co,BOTANICAL COLORS LLC,451120,"Hobby, Toy, and Game Stores",NULL,NULL,09/08/2010 12:00:00 AM,"SEATTLE, WA 98133-8729",2012,98133
730570,NPRC LLC,LLC*Limited Liability Co,NATURAL PRODUCT RESEARCH CONSULTANTS,541613,Marketing Consulting Services,NULL,NULL,08/25/2010 12:00:00 AM,"SEATTLE, WA 98107-2831",2012,98107
730573,INSPIRE ANESTHESIA SVCS LLC,LLC*Limited Liability Co,INSPIRE ANESTHESIA SVCS LLC,621111,Offices of Physicians (except Mental Health Specialists),NULL,NULL,10/01/2010 12:00:00 AM,"SEATTLE, WA 98117-2936",2012,98117
730574,BROWN TARA A,Sole Proprietor,TARA BROWN PHOTOGRAPHY,711510,"Independent Artists, Writers, and Performers",NULL,NULL,09/08/2010 12:00:00 AM,"SEATTLE, WA 98115-2400",2012,98115
730579,HARRISON MICHAEL D,Sole Proprietor,CENTERLINE CANVAS & UPHOLSTERY,314110,Carpet and Rug Mills,NULL,NULL,09/01/2010 12:00:00 AM,"SEATTLE, WA 98107-4506",2012,98107
730588,LI JOAN C,Sole Proprietor,HELLO & WELCOME DESIGN,541430,Graphic Design Services,NULL,NULL,09/10/2010 12:00:00 AM,"SEATTLE, WA 98133-8730",2012,98133
730589,THOMAS LINDSAY M,Sole Proprietor,FORM & FUNCTION THERAPEUTICS,621399,Offices of All Other Miscellaneous Health Practitioners,NULL,NULL,09/09/2010 12:00:00 AM,"SEATTLE, WA 98115-3524",2012,98115
730603,LEVIN DAVID A,Sole Proprietor,DAVID LEVIN,541512,Computer Systems Design Services,NULL,NULL,05/15/2010 12:00:00 AM,"SEATTLE, WA 98116-3205",2012,98116
730604,BREWIN AROUND COFFEE CO LLC,LLC*Limited Liability Co,BREWIN AROUND COFFEE CO,722330,Mobile Food Services,NULL,NULL,09/13/2010 12:00:00 AM,"SEATTLE, WA 98133-6957",2012,98133
730637,NATKIN SARINA B,Sole Proprietor,SARINA NATKIN,621330,Offices of Mental Health Practitioners (except Physicians),NULL,NULL,10/01/2010 12:00:00 AM,"SEATTLE, WA 98122-3323",2012,98122
730642,MY SEATTLE ATTORNEY PLLC,PLLC*Prof Limited Liability Co,MY SEATTLE ATTORNEY,541110,Offices of Lawyers,NULL,NULL,10/01/2010 12:00:00 AM,"SEATTLE, WA 98104-3100",2012,98104
730643,MUNRO MONICA,Sole Proprietor,KNIGHT OWL CREATIVE,541511,Custom Computer Programming Services,NULL,NULL,01/03/2010 12:00:00 AM,"SEATTLE, WA 98106-2925",2012,98106
730645,KAYLENE BREWER PHOTOGRAPHY INC,Corporation,KAYLENE BREWER PHOTOGRAPHY,541921,"Photography Studios, Portrait",NULL,NULL,09/22/2010 12:00:00 AM,"SEATTLE, WA 98134-1231",2012,98134
730647,DAMISI VELASQUEZ ATTY AT LAW PLLC,PLLC*Prof Limited Liability Co,DAMISI VELASQUEZ ATTY AT LAW PLLC,922130,Legal Counsel and Prosecution,NULL,NULL,09/12/2010 12:00:00 AM,"SEATTLE, WA 98101-1332",2012,98101
730650,SUITE ARRANGEMENTS INC,Corporation,SUITE ARRANGEMENTS,442110,Furniture Stores,NULL,NULL,10/01/2010 12:00:00 AM,"SEATTLE, WA 98116-4504",2012,98116
730655,JANETTE ARCHITECTURE PLANNING DESIGN PLLC,PLLC*Prof Limited Liability Co,JANETTE ARCHITECTURE PLANNING DESIGN,541310,Architectural Services,NULL,NULL,09/22/2010 12:00:00 AM,"SEATTLE, WA 98107-4838",2012,98107
730663,SHIFT MOVEMENT & HEALING ARTS LLC,LLC*Limited Liability Co,SHIFT MOVEMENT & HEALING ARTS LLC,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),NULL,NULL,10/01/2010 12:00:00 AM,"SEATTLE, WA 98103-8923",2012,98103
730664,ARUTUNIAN LLC,LLC*Limited Liability Co,ARUTUNIAN LLC,541512,Computer Systems Design Services,NULL,NULL,09/02/2010 12:00:00 AM,"SEATTLE, WA 98136-2342",2012,98136
730666,SINGER RANDALL J,Sole Proprietor,CLEVER CONNECTIONS,561110,Office Administrative Services,NULL,NULL,09/13/2010 12:00:00 AM,"SEATTLE, WA 98133-7871",2012,98133
730668,SWATCH GROUP LES BOUTIQUES US INC,Corporation,OMEGA BOUTIQUES,423940,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers",NULL,NULL,10/15/2010 12:00:00 AM,"SEATTLE, WA 98101-2507",2012,98101
730669,HIP UNLIMITED LLC,LLC*Limited Liability Co,HIPCOOKS,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores),NULL,NULL,09/15/2010 12:00:00 AM,"SEATTLE, WA 98109-5430",2012,98109
730679,WRENN LAW GROUP LLC,PLLC*Prof Limited Liability Co,WRENN LAW GROUP PLLC,541110,Offices of Lawyers,NULL,NULL,08/01/2010 12:00:00 AM,"SEATTLE, WA 98101-2341",2012,98101
730680,POLICH RYAN C & IRELAND KATHRYN L,Sole Proprietor,SWEATER WEATHER DESIGN COMPANY,541430,Graphic Design Services,NULL,NULL,09/02/2010 12:00:00 AM,"SEATTLE, WA 98108-1807",2012,98108
730689,ENDZELL GOLD & CERAMIC PLLC,PLLC*Prof Limited Liability Co,ENDZELL GOLD & CERAMIC PLLC,339116,Dental Laboratories,NULL,NULL,07/01/2010 12:00:00 AM,"SEATTLE, WA 98101-1725",2012,98101
730692,LAURANCE BENJAMIN D,Sole Proprietor,BEN LAURANCE,512191,Teleproduction and Other Postproduction Services,NULL,NULL,09/13/2010 12:00:00 AM,"SEATTLE, WA 98103-6607",2012,98103
730693,NURI COMMUNICATIONS INC,Corporation,NURI COMMUNICATIONS,541511,Custom Computer Programming Services,NULL,NULL,09/15/2010 12:00:00 AM,"SEATTLE, WA 98104-3631",2012,98104
730694,HAGGBERG CONSULTING LLC,LLC*Limited Liability Co,GREENBESPOKE,454111,Electronic Shopping,NULL,NULL,06/01/2010 12:00:00 AM,"SEATTLE, WA 98103-7040",2012,98103
730697,SONYA COUCH COUNSELING LLC,LLC*Limited Liability Co,SONYA COUCH COUNSELING LLC,621330,Offices of Mental Health Practitioners (except Physicians),NULL,NULL,10/01/2010 12:00:00 AM,"SEATTLE, WA 98103-6706",2012,98103
730698,ATTIE MICHAEL S,Sole Proprietor,MIKE ATTIE FILMS,512110,Motion Picture and Video Production,NULL,NULL,09/30/2010 12:00:00 AM,"SEATTLE, WA 98115-2826",2012,98115
730704,BROOKS JAMEY L,Sole Proprietor,TUTORING FOR KIDS,611691,Exam Preparation and Tutoring,NULL,NULL,10/01/2010 12:00:00 AM,"SEATTLE, WA 98116-2154",2012,98116
730708,HILL DAVID  S,Sole Proprietor,GRETCHENS PLACE,722213,Snack and Nonalcoholic Beverage Bars,NULL,NULL,09/17/2010 12:00:00 AM,"SEATTLE, WA 98105-2941",2012,98105
730720,EUROPAKIDS INTL PRESCHOOL LLC,LLC*Limited Liability Co,EUROPAKIDS INTL PRESCHOOL LLC,624410,Child Day Care Services,NULL,NULL,01/01/2012 12:00:00 AM,"SEATTLE, WA 98126-3750",2012,98126
730724,PURE CONCEPTS LLC,LLC*Limited Liability Co,AYAKO & FAMILY,311421,Fruit and Vegetable Canning,NULL,NULL,09/14/2010 12:00:00 AM,"SEATTLE, WA 98102-6312",2012,98102
730728,LAND MARY,Sole Proprietor,SEVILLE DESIGNS,339911,Jewelry (except Costume) Manufacturing,NULL,NULL,06/15/2010 12:00:00 AM,"SEATTLE, WA 98103-4341",2012,98103
730736,PARKS JOSHUA R,Sole Proprietor,JOSH PARKS,711510,"Independent Artists, Writers, and Performers",NULL,NULL,06/16/2010 12:00:00 AM,"SEATTLE, WA 98118-2709",2012,98118
730737,GUGU FINE DESSERT LLC,LLC*Limited Liability Co,GUGU FINE DESSERT,311812,Commercial Bakeries,NULL,NULL,10/01/2010 12:00:00 AM,"SEATTLE, WA 98119-3983",2012,98119
730742,EIGHTSKY MOUNTAINS CAPITAL MGMT,LLC*Limited Liability Co,EIGHTSKY MOUNTAINS,523930,Investment Advice,NULL,NULL,08/30/2010 12:00:00 AM,"SEATTLE, WA 98101-4036",2012,98101
730744,COLLIAS REBECCA L,Sole Proprietor,HEART DANCE HEALING ARTS,621399,Offices of All Other Miscellaneous Health Practitioners,NULL,NULL,09/27/2010 12:00:00 AM,"SEATTLE, WA 98103-5507",2012,98103
730749,JAMES MITCHELL A,Sole Proprietor,ROCKIN REPAIR,811212,Computer and Office Machine Repair and Maintenance,NULL,NULL,01/01/2009 12:00:00 AM,"SEATTLE, WA 98115-8308",2012,98115
730752,JONATHAN D PORTER DDS INC,Corporation,JONATHAN D PORTER DDS,621210,Offices of Dentists,NULL,NULL,10/01/2010 12:00:00 AM,"SEATTLE, WA 98101-2422",2012,98101
730753,WPM NW INC,Corporation,WINDERMERE PROPERTY MGMT,53131,Real Estate Property Managers,NULL,NULL,09/27/2010 12:00:00 AM,"SEATTLE, WA 98115-5539",2012,98115
730756,BANKS SPORTS VENTURES LLC,LLC*Limited Liability Co,BANKS SPORTS VENTURES LLC,711410,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",NULL,NULL,01/01/2010 12:00:00 AM,"SEATTLE, WA 98122-4645",2012,98122
730761,STREET DONUTS CO,Corporation,STREET DONUTS,722330,Mobile Food Services,NULL,NULL,11/01/2010 12:00:00 AM,"SEATTLE, WA 98116-3435",2012,98116
730763,CARDEAS PHARMA CORPORATION,Corporation,CARDEAS PHARMA CORPORATION,541720,Research and Development in the Social Sciences and Humanities,NULL,NULL,07/14/2010 12:00:00 AM,"SEATTLE, WA 98121-3119",2012,98121
730765,BURPEE EDITH,Sole Proprietor,34OLIVES,454390,Other Direct Selling Establishments,NULL,NULL,09/16/2010 12:00:00 AM,"SEATTLE, WA 98122-3338",2012,98122
730769,MAH D SCOTT,Sole Proprietor,SCOTT MAH CONSULTING,541611,Administrative Management and General Management Consulting Services,NULL,NULL,09/16/2010 12:00:00 AM,"SEATTLE, WA 98105-4183",2012,98105
730771,WASHUTA ELISSA M,Sole Proprietor,ELISSA WASHUTA,711510,"Independent Artists, Writers, and Performers",NULL,NULL,08/01/2010 12:00:00 AM,"SEATTLE, WA 98112-3252",2012,98112
730772,BRAINWIRE PRODUCTIONS LLC,LLC*Limited Liability Co,BRAINWIRE PRODUCTIONS,512220,Integrated Record Production/Distribution,NULL,NULL,07/30/2010 12:00:00 AM,"SEATTLE, WA 98199-2444",2012,98199
730773,VERMILLION ROY A,Sole Proprietor,MASSAGE BY ROY,621399,Offices of All Other Miscellaneous Health Practitioners,NULL,NULL,10/09/2010 12:00:00 AM,"SEATTLE, WA 98102-4009",2012,98102
730778,LONG CARINA S,Sole Proprietor,CARINA STRAPPELLO,711510,"Independent Artists, Writers, and Performers",NULL,NULL,05/27/2010 12:00:00 AM,"SEATTLE, WA 98119-1519",2012,98119
730787,THREE THREADS LLC,LLC*Limited Liability Co,THREE THREADS LLC,722110,Full-Service Restaurants,NULL,NULL,09/17/2010 12:00:00 AM,"SEATTLE, WA 98103-4234",2012,98103
730791,WORTHINGTON KENT S,Sole Proprietor,MONTLAKE CUT FILM,541810,Advertising Agencies,NULL,NULL,10/01/2010 12:00:00 AM,"SEATTLE, WA 98115-7930",2012,98115
730792,CLARITY HEALTH SERVICES INC,Corporation,CLARITY HEALTH,541618,Other Management Consulting Services,NULL,NULL,07/01/2007 12:00:00 AM,"SEATTLE, WA 98121-2131",2012,98121
730795,CASSIS TECHNOLOGY LLC,LLC*Limited Liability Co,CASSIS TECHNOLOGY,541519,Other Computer Related Services,NULL,NULL,09/15/2010 12:00:00 AM,"SEATTLE, WA 98133-7547",2012,98133
730796,PERRY STEVEN,Sole Proprietor,SHIP TO OZ,454111,Electronic Shopping,NULL,NULL,09/17/2010 12:00:00 AM,"SEATTLE, WA 98125-6503",2012,98125
730797,THE CURIO DEPT LLC,LLC*Limited Liability Co,CURIO DEPT,541511,Custom Computer Programming Services,NULL,NULL,09/01/2010 12:00:00 AM,"SEATTLE, WA 98136-1329",2012,98136
730800,CHENG SHI,Sole Proprietor,DOROTHY CHENG JEWELRY,541490,Other Specialized Design Services,NULL,NULL,09/20/2010 12:00:00 AM,"SEATTLE, WA 98105-6022",2012,98105
730802,OLYMPIC NATURAL FAMILY MEDICINE PLLC,PLLC*Prof Limited Liability Co,OLYMPIC NATURAL FAMILY MEDICINE,621111,Offices of Physicians (except Mental Health Specialists),NULL,NULL,09/01/2010 12:00:00 AM,"SEATTLE, WA 98103-8004",2012,98103
730805,KANNATTHA MAKIS,Sole Proprietor,INK ROCK SOUL PRODUCTIONS,519130,Internet Publishing and Broadcasting and Web Search Portals,NULL,NULL,10/01/2010 12:00:00 AM,"SEATTLE, WA 98133-6865",2012,98133
730806,ARGES JENNIFER   K,Sole Proprietor,JENNIFER ARGES,812112,Beauty Salons,NULL,NULL,09/21/2010 12:00:00 AM,"SEATTLE, WA 98121-1807",2012,98121
730807,WNUK BENJAMIN,Sole Proprietor,BENJAMIN WNUK,541511,Custom Computer Programming Services,NULL,NULL,07/01/2010 12:00:00 AM,"SEATTLE, WA 98107-2803",2012,98107
730808,LEVY MICHAEL B,Sole Proprietor,MICHAEL LEVY,541613,Marketing Consulting Services,NULL,NULL,01/01/2010 12:00:00 AM,"SEATTLE, WA 98115-3809",2012,98115
730809,SPUN LLC,LLC*Limited Liability Co,SPUN,448140,Family Clothing Stores,NULL,NULL,11/01/2010 12:00:00 AM,"SEATTLE, WA 98122-4023",2012,98122
730816,LINDA M TEACHOUT CPA PLLC,PLLC*Prof Limited Liability Co,LINDA M TEACHOUT CPA PLLC,541211,Offices of Certified Public Accountants,NULL,NULL,11/01/2010 12:00:00 AM,"SEATTLE, WA 98101-1394",2012,98101
730823,SHERPA CHOW LLC,LLC*Limited Liability Co,SHERPA CHOW LLC,812199,Other Personal Care Services,NULL,NULL,10/07/2010 12:00:00 AM,"SEATTLE, WA 98125-7771",2012,98125
730826,HOWARD JAMES R,Sole Proprietor,CREPELICIOUS,454390,Other Direct Selling Establishments,NULL,NULL,07/20/2010 12:00:00 AM,"SEATTLE, WA 98133-9414",2012,98133
730827,KATHERINE LOVE LAW OFFICE PLLC,PLLC*Prof Limited Liability Co,KATHERINE LOVE LAW OFFICE PLLC,541110,Offices of Lawyers,NULL,NULL,09/01/2010 12:00:00 AM,"SEATTLE, WA 98136-1673",2012,98136
730830,REDMAN DALE,Sole Proprietor,REDMAN LANDSCAPING SOLUTIONS,561730,Landscaping Services,NULL,NULL,08/01/2010 12:00:00 AM,"SEATTLE, WA 98106-1433",2012,98106
730835,B & F INSURANCE LLC,LLC*Limited Liability Co,B & F INSURANCE,524126,Direct Property and Casualty Insurance Carriers,NULL,NULL,10/01/2010 12:00:00 AM,"SEATTLE, WA 98115-5959",2012,98115
730839,DUFFY JENNIFER M,Sole Proprietor,DUFFY,812112,Beauty Salons,NULL,NULL,09/01/2010 12:00:00 AM,"SEATTLE, WA 98116-4480",2012,98116
730846,SANGA MADY,Sole Proprietor,ROYAL WINDOW TINTING,811122,Automotive Glass Replacement Shops,NULL,NULL,09/25/2010 12:00:00 AM,"SEATTLE, WA 98146-2121",2012,98146
730847,ATREG INC,Corporation,ATREG,541611,Administrative Management and General Management Consulting Services,NULL,NULL,09/13/2010 12:00:00 AM,"SEATTLE, WA 98109-5430",2012,98109
730849,LAW OFFICES OF CYNTHIA F BUHR,PLLC*Prof Limited Liability Co,LAW OFFICES OF CYNTHIA F BUHR,541110,Offices of Lawyers,NULL,NULL,10/01/2010 12:00:00 AM,"SEATTLE, WA 98101-1360",2012,98101
730856,K ROBERTS ENTERPRISES LLC,LLC*Limited Liability Co,K ROBERTS ENTERPRISES LLC,541614,"Process, Physical Distribution, and Logistics Consulting Services",NULL,NULL,07/12/2010 12:00:00 AM,"SEATTLE, WA 98146-1659",2012,98146
730864,JOHN ENGBER & ASSOCIATES INC,Corporation,JOHN ENGBER & ASSOCIATES INC,541820,Public Relations Agencies,NULL,NULL,09/22/2010 12:00:00 AM,"SEATTLE, WA 98103-4615",2012,98103
730867,LIFESTREAM MEDICAL CORP,Corporation,LIFESTREAM MEDICAL CORP,541690,Other Scientific and Technical Consulting Services,NULL,NULL,07/26/2010 12:00:00 AM,"SEATTLE, WA 98121-2180",2012,98121
730868,TWIST TRAVEL LLC,LLC*Limited Liability Co,TWIST TRAVEL,721199,All Other Traveler Accommodation,NULL,NULL,11/01/2010 12:00:00 AM,"SEATTLE, WA 98101-3615",2012,98101
730871,WESTMOUNT FINANCIAL US LLLP,LLP*Limited Liability Partners,WESTMOUNT FINANCIAL US LLLP,561110,Office Administrative Services,NULL,NULL,09/01/2009 12:00:00 AM,"SEATTLE, WA 98101-3947",2012,98101
730874,AERIE CANAL CONSULTING LLC,LLC*Limited Liability Co,AERIE CANAL CONSULTING LLC,541611,Administrative Management and General Management Consulting Services,NULL,NULL,05/24/2010 12:00:00 AM,"SEATTLE, WA 98199-1041",2012,98199
730876,HATCH ASSOCIATES CONSULTANTS INC,Corporation,HATCH ASSOCIATES CONSULTANTS INC,541330,Engineering Services,NULL,NULL,10/01/2010 12:00:00 AM,"SEATTLE, WA 98109-1653",2012,98109
730877,WILLIAMS JODI A,Sole Proprietor,ILLUSTRATED PAWS,711510,"Independent Artists, Writers, and Performers",NULL,NULL,10/01/2010 12:00:00 AM,"SEATTLE, WA 98136-2114",2012,98136
730881,BIKING BILLBOARDS LLC,LLC*Limited Liability Co,BIKING BILLBOARDS LLC,541850,Display Advertising,NULL,NULL,09/24/2010 12:00:00 AM,"SEATTLE, WA 98105-4943",2012,98105
730882,TOUCHI SHAUNNA H,Sole Proprietor,RETURN TO HOUR HEART,812990,All Other Personal Services,NULL,NULL,01/01/2011 12:00:00 AM,"SEATTLE, WA 98126-2165",2012,98126
730883,VALOLIN LLC,LLC*Limited Liability Co,VALOLIN LLC,711130,Musical Groups and Artists,NULL,NULL,09/23/2010 12:00:00 AM,"SEATTLE, WA 98103-4040",2012,98103
730894,BAKER MATT,Sole Proprietor,MATT BAKER COMEDY STUNT SHOW,711510,"Independent Artists, Writers, and Performers",NULL,NULL,07/17/2010 12:00:00 AM,"SEATTLE, WA 98108-3532",2012,98108
730896,CULLER PAUL A,Sole Proprietor,FAIR TRADE WINDS,452990,All Other General Merchandise Stores,NULL,NULL,10/01/2010 12:00:00 AM,"SEATTLE, WA 98103-6856",2012,98103
730900,LAKEVIEW LAW PLLC,PLLC*Prof Limited Liability Co,LAKEVIEW LAW PLLC,541110,Offices of Lawyers,NULL,NULL,09/23/2010 12:00:00 AM,"SEATTLE, WA 98109-2282",2012,98109
730902,JENNIFER LAUREN WHITE LLC,LLC*Limited Liability Co,SEATTLE HOMEOPATHY & HANDS ON HEALING,621111,Offices of Physicians (except Mental Health Specialists),NULL,NULL,01/01/2009 12:00:00 AM,"SEATTLE, WA 98118-2587",2012,98118
730907,NET ELITE LLC,LLC*Limited Liability Co,NET ELITE LLC,454111,Electronic Shopping,NULL,NULL,01/04/2010 12:00:00 AM,"SEATTLE, WA 98136-1587",2012,98136
730908,MILLER ERIC T,Sole Proprietor,MILLER WINDOW CLEANING,561720,Janitorial Services,NULL,NULL,09/22/2010 12:00:00 AM,"SEATTLE, WA 98102-5134",2012,98102
730910,CHAMBERS LISA M,Sole Proprietor,CHAMBERS AND COMPANY,541990,"All Other Professional, Scientific, and Technical Services",NULL,NULL,09/22/2010 12:00:00 AM,"SEATTLE, WA 98115-5334",2012,98115
730912,THE NEXT LEVEL OF FITNESS LLC,LLC*Limited Liability Co,CROSSFIT INTERBAY,713940,Fitness and Recreational Sports Centers,NULL,NULL,10/11/2010 12:00:00 AM,"SEATTLE, WA 98199-1209",2012,98199
730921,PASION PATRICK M,Sole Proprietor,LAW OFFICE OF PATRICK PASION,541110,Offices of Lawyers,NULL,NULL,09/20/2010 12:00:00 AM,"SEATTLE, WA 98104-7047",2012,98104
730933,MOMENTUM ENERGY ARTS LLC,LLC*Limited Liability Co,KARIN COLLINS TAIJIQUAN & QIGONG,713940,Fitness and Recreational Sports Centers,NULL,NULL,09/23/2010 12:00:00 AM,"SEATTLE, WA 98117-5956",2012,98117
730941,KAY ROBERT J,Sole Proprietor,TIMSON-JONES SERVICES,236118,Residential Remodelers,NULL,NULL,09/17/2010 12:00:00 AM,"SEATTLE, WA 98107-4742",2012,98107
730953,TOLAND MILES R,Sole Proprietor,MILES R TOLAND,454,Nonstore Retailers,NULL,NULL,09/23/2010 12:00:00 AM,"SEATTLE, WA 98121-2217",2012,98121
730954,GERING LYNN M,Sole Proprietor,LYNN GERING,531320,Offices of Real Estate Appraisers,NULL,NULL,10/01/2010 12:00:00 AM,"SEATTLE, WA 98107-2041",2012,98107
730957,KB HARRISON LLC,LLC*Limited Liability Co,PURPLE DAHLIA DESIGN,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores),NULL,NULL,07/26/2010 12:00:00 AM,"SEATTLE, WA 98126-2828",2012,98126
730960,PECORARO KELLIE A,Sole Proprietor,NOHEA DESIGNS,339911,Jewelry (except Costume) Manufacturing,NULL,NULL,07/01/2010 12:00:00 AM,"SEATTLE, WA 98117-3433",2012,98117
730961,YOULOOKFAB LLC,LLC*Limited Liability Co,YOULOOKFAB,519130,Internet Publishing and Broadcasting and Web Search Portals,NULL,NULL,08/10/2010 12:00:00 AM,"SEATTLE, WA 98122-3206",2012,98122
730969,SUNSHINE&BROOKE LLC,LLC*Limited Liability Co,SUNSHINE&BROOKE,531210,Offices of Real Estate Agents and Brokers,NULL,NULL,09/06/2010 12:00:00 AM,"SEATTLE, WA 98107-2538",2012,98107
730971,KARGER-MEGENHARDT NEAVE,Sole Proprietor,NEAVE ANIMAL COMMUNICATOR,812910,Pet Care (except Veterinary) Services,NULL,NULL,09/24/2010 12:00:00 AM,"SEATTLE, WA 98117-4441",2012,98117
730973,IVR EXPERTS LLC,LLC*Limited Liability Co,IVR EXPERTS LLC,541618,Other Management Consulting Services,NULL,NULL,09/14/2010 12:00:00 AM,"SEATTLE, WA 98144-2639",2012,98144
730975,SHUMAN TRACY D,Sole Proprietor,TRACY SHUMAN LMP,621399,Offices of All Other Miscellaneous Health Practitioners,NULL,NULL,10/01/2010 12:00:00 AM,"SEATTLE, WA 98103-6978",2012,98103
730977,SHELMAC LLC,LLC*Limited Liability Co,SHELLEY MCINTYRE,541611,Administrative Management and General Management Consulting Services,NULL,NULL,07/06/2010 12:00:00 AM,"SEATTLE, WA 98119-2817",2012,98119
730984,TKD SVCS LLC,LLC*Limited Liability Co,TKD SVCS,541512,Computer Systems Design Services,NULL,NULL,07/24/2010 12:00:00 AM,"SEATTLE, WA 98122-5909",2012,98122
730986,GOLDFINCH KOMBUCHA LLC,LLP*Limited Liability Partners,GOLDFINCH KOMBUCHA,424490,Other Grocery and Related Products Merchant Wholesalers,NULL,NULL,06/28/2010 12:00:00 AM,"SEATTLE, WA 98104-1303",2012,98104
730987,BROOKS ERIN R,Sole Proprietor,SEREPHINE,424310,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers",NULL,NULL,06/20/2010 12:00:00 AM,"SEATTLE, WA 98126-2699",2012,98126
730990,TANDEM EDITING,LLC*Limited Liability Co,TANDEM EDITING,561410,Document Preparation Services,NULL,NULL,09/17/2010 12:00:00 AM,"SEATTLE, WA 98112-5106",2012,98112
730994,AFSB LLC,LLC*Limited Liability Co,ACCOUNTING FOR SMALL BUSINESS LLC,541219,Other Accounting Services,NULL,NULL,10/01/2010 12:00:00 AM,"SEATTLE, WA 98115-5510",2012,98115
730995,SLOMINSKI BRIAN & ELISE M,Sole Proprietor,SNAP HEAT,454111,Electronic Shopping,NULL,NULL,08/01/2010 12:00:00 AM,"SEATTLE, WA 98144-2313",2012,98144
730999,MAD VALLEY PRODUCTIONS,LLC*Limited Liability Co,MAD VALLEY PRODUCTIONS,512110,Motion Picture and Video Production,NULL,NULL,01/01/2010 12:00:00 AM,"SEATTLE, WA 98112-4733",2012,98112
731003,BUTTER,LLC*Limited Liability Co,BUTTER,442299,All Other Home Furnishings Stores,NULL,NULL,10/01/2010 12:00:00 AM,"SEATTLE, WA 98122-3607",2012,98122
731007,SCHMIDTKE KATHRYN C,Sole Proprietor,KATHY SCHMIDTKE,561410,Document Preparation Services,NULL,NULL,10/01/2010 12:00:00 AM,"SEATTLE, WA 98115-7245",2012,98115
731010,WHITEHILL CONSTRUCTION LLC,LLC*Limited Liability Co,WHITEHILL CONSTRUCTION LLC,236118,Residential Remodelers,NULL,NULL,09/27/2010 12:00:00 AM,"SEATTLE, WA 98136-1907",2012,98136
731018,AARMS ENTERPRISES LLC,LLC*Limited Liability Co,UNIVERSITY MARKET & DELI,445110,Supermarkets and Other Grocery (except Convenience) Stores,NULL,NULL,11/01/2010 12:00:00 AM,"SEATTLE, WA 98122-4408",2012,98122
731020,DEBRA MOWAT LLC,LLC*Limited Liability Co,DEBRA MOWAT LLC,621330,Offices of Mental Health Practitioners (except Physicians),NULL,NULL,10/04/2010 12:00:00 AM,"SEATTLE, WA 98102-3051",2012,98102
731022,SWAMY & SWAMY LLC,LLC*Limited Liability Co,CHILIS DELI,445110,Supermarkets and Other Grocery (except Convenience) Stores,NULL,NULL,10/01/2010 12:00:00 AM,"SEATTLE, WA 98105-4342",2012,98105
731025,LAW OFFICES OF MATTHEW R KING PLLC,PLLC*Prof Limited Liability Co,THE LAW OFFICES OF MATTHEW R KING PLLC,541110,Offices of Lawyers,NULL,NULL,11/01/2010 12:00:00 AM,"SEATTLE, WA 98101-1346",2012,98101
